series_id,series_name,trust,reject_reason,leverage,reset,underlying_token
S000011062,Short Duration Diversified Municipal Portfolio,BERNSTEIN SANFORD C FUND INC,product_type,,unknown,Duration Diversified Municipal Portfolio
S000011446,GATOR CAPITAL LONG/SHORT FUND,CALDWELL & ORKIN FUNDS INC,product_type,,unknown,GATOR LONG/SHORT
S000011813,Russell 2000(R) 2x Strategy Fund,RYDEX VARIABLE TRUST,product_type,2.0,unknown,Russell 2000 Strategy
S000011814,Inverse Russell 2000(R) 2x Strategy Fund,RYDEX VARIABLE TRUST,product_type,-2.0,unknown,Russell 2000 Strategy
S000011950,Direxion Monthly S&P 500 Bull 1.75X Fund,DIREXION FUNDS,product_type,1.75,monthly,Monthly S&P 500
S000011960,Direxion Monthly NASDAQ-100 Bull 1.75X Fund,DIREXION FUNDS,product_type,1.75,monthly,Monthly NASDAQ-100
S000011964,Direxion Monthly S&P 500 Bear 1.75X Fund,DIREXION FUNDS,product_type,-1.75,monthly,Monthly S&P 500
S000012000,Kentucky Tax-Free Short-to-Medium Series,DUPREE MUTUAL FUNDS,product_type,,unknown,Kentucky Tax-Free Short-to-Medium Series
S000012003,North Carolina Tax-Free Short-to-Medium Series,DUPREE MUTUAL FUNDS,product_type,,unknown,North Carolina Tax-Free Short-to-Medium Series
S000012005,Tennessee Tax-Free Short-to-Medium Series,DUPREE MUTUAL FUNDS,product_type,,unknown,Tennessee Tax-Free Short-to-Medium Series
S000012103,PROFUND VP SHORT DOW 30,ProFunds,no_leverage_parsed,,daily,PROFUND VP DOW 30
S000012142,Russell 2000 2x Strategy Fund,RYDEX DYNAMIC FUNDS,product_type,2.0,unknown,Russell 2000 Strategy
S000012143,Inverse Russell 2000 2x Strategy Fund,RYDEX DYNAMIC FUNDS,product_type,-2.0,unknown,Russell 2000 Strategy
S000012195,Nuveen Short Term Bond Fund,TIAA-CREF FUNDS,product_type,,unknown,Nuveen Term Bond
S000012816,Inverse S&P 500 2x Strategy Fund,RYDEX VARIABLE TRUST,product_type,-2.0,unknown,S&P 500 Strategy
S000012817,Inverse NASDAQ-100(R) 2x Strategy Fund,RYDEX VARIABLE TRUST,product_type,-2.0,unknown,NASDAQ-100 Strategy
S000012879,ULTRALATIN AMERICA PROFUND,ProFunds,no_leverage_parsed,,daily,ULTRALATIN AMERICA PROFUND
S000012912,Victory Tax Exempt Short-Term Fund,VICTORY PORTFOLIOS III,product_type,,unknown,Victory Tax Exempt Short-Term
S000012913,Victory Short-Term Bond Fund,VICTORY PORTFOLIOS III,product_type,,unknown,Victory Short-Term Bond
S000013234,PIMCO California Short Duration Municipal Income Fund,PIMCO FUNDS,product_type,,unknown,PIMCO California Duration Municipal Income
S000013337,Long/Short Equity Portfolio,GLENMEDE FUND INC,product_type,,unknown,Long/Short Equity Portfolio
S000013508,Calvert Ultra-Short Duration Income Fund,Calvert Fund,product_type,-2.0,unknown,Calvert Ultra-Short Duration Income
S000013585,Short-Term Bond Fund of America,Short-Term Bond Fund of America,product_type,,unknown,Short-Term Bond America
S000013694,iShares Short Treasury Bond ETF,iSHARES TRUST,product_type,,unknown,Treasury Bond
S000014089,Short-Term Income Account,PRINCIPAL VARIABLE CONTRACTS FUNDS INC,product_type,,unknown,Short-Term Income Account
S000014245,Short-Term Income Fund,"PRINCIPAL FUNDS, INC.",product_type,,unknown,Short-Term Income
S000014261,ProShares Ultra Communication Services,PROSHARES TRUST,product_type,2.0,daily,Communication Services
S000014279,ProShares Short Oil & Gas,PROSHARES TRUST,underlying_crypto_commod,-1.0,daily,Oil Gas
S000014385,Short Duration Fund,AMERICAN CENTURY INVESTMENT TRUST,product_type,,unknown,Duration
S000015882,Inverse High Yield Strategy Fund,RYDEX SERIES FUNDS,product_type,,unknown,High Yield Strategy
S000016249,Western Asset Short Duration Municipal Income Fund,LEGG MASON PARTNERS INCOME TRUST,product_type,,unknown,Western Asset Duration Municipal Income
S000016624,Western Asset Ultra-Short Income Fund,LEGG MASON PARTNERS INCOME TRUST,product_type,-2.0,unknown,Western Asset Ultra-Short Income
S000016639,Western Asset Short-Term Bond Fund,LEGG MASON PARTNERS INCOME TRUST,product_type,,unknown,Western Asset Short-Term Bond
S000016689,Inverse High Yield Strategy Fund,RYDEX VARIABLE TRUST,product_type,,unknown,High Yield Strategy
S000016731,DFA California Short-Term Municipal Bond Portfolio,DFA INVESTMENT DIMENSIONS GROUP INC,product_type,,unknown,DFA California Short-Term Municipal Bond Portfolio
S000017327,State Street(R) SPDR Nuveen ICE Short Term Municipal Bond ETF,SPDR SERIES TRUST,product_type,,unknown,State Street SPDR Nuveen ICE Term Municipal Bond
S000017679,Fidelity Short-Term Treasury Bond Index Fund,FIDELITY SALEM STREET TRUST,product_type,,unknown,Fidelity Short-Term Treasury Bond Index
S000018008,Virtus Newfleet Multi-Sector Short Term Bond Fund,VIRTUS OPPORTUNITIES TRUST,product_type,,unknown,Virtus Newfleet Multi-Sector Term Bond
S000018233,Short-Term Bond Portfolio,NORTHWESTERN MUTUAL SERIES FUND INC,product_type,,unknown,Short-Term Bond Portfolio
S000018291,Emerging Markets 2x Strategy Fund,RYDEX SERIES FUNDS,product_type,2.0,unknown,Emerging Markets Strategy
S000018292,Inverse Emerging Markets 2x Strategy Fund,RYDEX SERIES FUNDS,product_type,-2.0,unknown,Emerging Markets Strategy
S000018293,Japan 2x Strategy Fund,RYDEX SERIES FUNDS,product_type,2.0,unknown,Japan Strategy
S000018720,ProShares Short 7-10 Year Treasury,PROSHARES TRUST,product_type,-1.0,daily,7-10 Year Treasury
S000018721,ProShares Short 20+ Year Treasury,PROSHARES TRUST,product_type,-1.0,daily,20+ Year Treasury
S000018723,ProShares Short High Yield,PROSHARES TRUST,product_type,-1.0,daily,High Yield
S000018732,ProShares UltraShort 7-10 Year Treasury,PROSHARES TRUST,product_type,-2.0,daily,7-10 Year Treasury
S000018733,ProShares UltraShort 20+ Year Treasury,PROSHARES TRUST,product_type,-2.0,daily,20+ Year Treasury
S000019192,VanEck Short Muni ETF,VanEck ETF Trust,product_type,,unknown,VanEck Muni
S000019665,State Street(R) SPDR(R) Portfolio Short Term Treasury ETF,SPDR SERIES TRUST,product_type,,unknown,State Street SPDR Portfolio Term Treasury
S000019666,State Street(R) SPDR(R) Portfolio Short Term Corporate Bond ETF,SPDR SERIES TRUST,product_type,,unknown,State Street SPDR Portfolio Term Corporate Bond
S000020739,ULTRACHINA PROFUND,ProFunds,no_leverage_parsed,,daily,ULTRACHINA PROFUND
S000020975,Dunham Long/Short Credit Fund,Dunham Funds,product_type,,unknown,Dunham Long/Short Credit
S000021040,NVIT Loomis Short Term Bond Fund,NATIONWIDE VARIABLE INSURANCE TRUST,product_type,,unknown,NVIT Loomis Term Bond
S000022134,TRIBUTARY SHORT-INTERMEDIATE BOND FUND,"Tributary Funds, Inc.",product_type,,unknown,TRIBUTARY SHORT-INTERMEDIATE BOND
S000022290,ProShares UltraShort MSCI Brazil Capped,PROSHARES TRUST,product_type,-2.0,daily,MSCI Brazil Capped
S000022294,ProShares UltraShort MSCI Mexico Capped IMI,PROSHARES TRUST,product_type,-2.0,daily,MSCI Mexico Capped IMI
S000022511,Saturna Short-Term Bond Fund,SATURNA INVESTMENT TRUST,product_type,,unknown,Saturna Short-Term Bond
S000023465,Federated Hermes Prudent Bear Fund,Federated Hermes Equity Funds,product_type,,unknown,Federated Hermes Prudent
S000023507,iShares Short-Term National Muni Bond ETF,iSHARES TRUST,product_type,,unknown,Short-Term National Muni Bond
S000023556,HANCOCK HORIZON QUANTITATIVE LONG/SHORT FUND,Advisors' Inner Circle Fund II,product_type,,unknown,HANCOCK HORIZON QUANTITATIVE LONG/SHORT
S000023655,SPDR(R) Bloomberg Short Term International Treasury Bond ETF,SPDR SERIES TRUST,product_type,,unknown,SPDR Bloomberg Term International Treasury Bond
S000023663,IQ Hedge Long/Short Tracker ETF,IndexIQ ETF Trust,product_type,,unknown,IQ Hedge Long/Short Tracker
S000023739,Empower Short Duration Bond Fund,"EMPOWER FUNDS, INC.",product_type,,unknown,Empower Duration Bond
S000024180,Wasatch Long/Short Fund,WASATCH FUNDS TRUST,product_type,,unknown,Wasatch Long/Short
S000024202,DFA Short-Term Extended Quality Portfolio,DFA INVESTMENT DIMENSIONS GROUP INC,product_type,,unknown,DFA Short-Term Extended Quality Portfolio
S000024274,Putnam Short Duration Bond Fund,PUTNAM FUNDS TRUST,product_type,,unknown,Putnam Duration Bond
S000024570,Nuveen Equity Long/Short Fund,NUVEEN INVESTMENT TRUST II,product_type,,unknown,Nuveen Equity Long/Short
S000024662,Short Term Government Income Trust,JOHN HANCOCK VARIABLE INSURANCE TRUST,product_type,,unknown,Term Government Income
S000024906,Parametric TABS Short-Term Municipal Bond Fund,Eaton Vance Municipals Trust II,product_type,,unknown,Parametric TABS Short-Term Municipal Bond
S000024917,ProShares UltraPro Short 20+ Year Treasury,PROSHARES TRUST,product_type,-3.0,daily,20+ Year Treasury
S000025221,James Long-Short Fund,JAMES ADVANTAGE FUNDS,product_type,,unknown,James Long-Short
S000025254,Direxion Daily 20+ Year Treasury Bear 1X Shares,Direxion Shares ETF Trust,product_type,-1.0,daily,20+ Year Treasury
S000025255,Direxion Daily 7-10 Year Treasury Bull 3X Shares,Direxion Shares ETF Trust,product_type,3.0,daily,7-10 Year Treasury
S000025256,Direxion Daily 7-10 Year Treasury Bear 3X Shares,Direxion Shares ETF Trust,product_type,-3.0,daily,7-10 Year Treasury
S000025257,Direxion Daily 20+ Year Treasury Bull 3X Shares,Direxion Shares ETF Trust,product_type,3.0,daily,20+ Year Treasury
S000025258,Direxion Daily 20+ Year Treasury Bear 3X Shares,Direxion Shares ETF Trust,product_type,-3.0,daily,20+ Year Treasury
S000025331,Transamerica ProFund UltraBear VP,TRANSAMERICA SERIES TRUST,no_leverage_parsed,,daily,Transamerica ProFund UltraBear VP
S000025613,PIMCO Short-Term Floating NAV Portfolio II,PIMCO FUNDS,product_type,,unknown,PIMCO Short-Term Floating NAV Portfolio II
S000025872,Ultra-Short Fixed Income Fund,NORTHERN FUNDS,product_type,-2.0,unknown,Ultra-Short Fixed Income
S000025873,Tax-Advantaged Ultra-Short Fixed Income Fund,NORTHERN FUNDS,product_type,-2.0,unknown,Tax-Advantaged Ultra-Short Fixed Income
S000026013,Short Duration Bond Portfolio,PACIFIC SELECT FUND,product_type,,unknown,Duration Bond Portfolio
S000026718,Short Duration Credit Opportunities Fund,John Hancock Funds II,product_type,,unknown,Duration Credit Opportunities
S000026751,PIMCO Enhanced Short Maturity Active Exchange-Traded Fund,PIMCO ETF Trust,product_type,,unknown,PIMCO Enhanced Maturity Active Exchange-Traded
S000026752,PIMCO Ultra Short Government Active Exchange-Traded Fund,PIMCO ETF Trust,product_type,-2.0,unknown,PIMCO Government Active Exchange-Traded
S000026754,PIMCO Short Term Municipal Bond Active Exchange-Traded Fund,PIMCO ETF Trust,product_type,,unknown,PIMCO Term Municipal Bond Active Exchange-Traded
S000026859,VANGUARD SHORT-TERM TREASURY INDEX FUND,VANGUARD SCOTTSDALE FUNDS,product_type,,unknown,VANGUARD SHORT-TERM TREASURY INDEX
S000026862,VANGUARD SHORT-TERM CORPORATE BOND INDEX FUND,VANGUARD SCOTTSDALE FUNDS,product_type,,unknown,VANGUARD SHORT-TERM CORPORATE BOND INDEX
S000027022,William Blair Ultra-Short Duration Bond Fund,WILLIAM BLAIR FUNDS,product_type,-2.0,unknown,William Blair Ultra-Short Duration Bond
S000027192,ProShares Ultra 7-10 Year Treasury,PROSHARES TRUST,product_type,2.0,daily,7-10 Year Treasury
S000027193,ProShares Ultra 20+ Year Treasury,PROSHARES TRUST,product_type,2.0,daily,20+ Year Treasury
S000027194,Columbia Ultra Short Term Bond Fund,COLUMBIA FUNDS SERIES TRUST I,product_type,-2.0,unknown,Columbia Term Bond
S000027238,Convergence Long/Short Equity Fund,TRUST FOR PROFESSIONAL MANAGERS,product_type,,unknown,Convergence Long/Short Equity
S000027395,Capital Group Short-Term Municipal Fund,CAPITAL GROUP PRIVATE CLIENT SERVICES FUNDS,product_type,,unknown,Group Short-Term Municipal
S000027397,Capital Group California Short-Term Municipal Fund,CAPITAL GROUP PRIVATE CLIENT SERVICES FUNDS,product_type,,unknown,Group California Short-Term Municipal
S000028293,The DFA Short Term Investment Fund,DFA INVESTMENT TRUST CO,product_type,,unknown,DFA Term Investment
S000028330,MML Short-Duration Bond Fund,MML Series Investment Fund II,product_type,,unknown,MML Short-Duration Bond
S000028365,AllianzGI Ultra Micro Cap Fund,Virtus Strategy Trust,product_type,2.0,unknown,AllianzGI Micro Cap
S000028366,Short Duration Inflation-Protected Income Fund,Eaton Vance Special Investment Trust,product_type,,unknown,Duration Inflation-Protected Income
S000028536,NYLI Short Term Bond Fund,NEW YORK LIFE INVESTMENTS FUNDS TRUST,product_type,,unknown,NYLI Term Bond
S000028538,NYLI MacKay Short Term Muni Fund,NEW YORK LIFE INVESTMENTS FUNDS TRUST,product_type,,unknown,NYLI MacKay Term Muni
S000028701,CTIVP - Allspring Short Duration Government Fund,Columbia Funds Variable Series Trust II,product_type,,unknown,CTIVP - Allspring Duration Government
S000028705,Columbia Variable Portfolio - Select Short Corporate Income Fund,Columbia Funds Variable Series Trust II,product_type,,unknown,Columbia Variable Portfolio - Select Corporate Income
S000028919,ProShares Ultra MSCI Brazil Capped,PROSHARES TRUST,product_type,2.0,daily,MSCI Brazil Capped
S000028922,ProShares Ultra MSCI Mexico Capped IMI,PROSHARES TRUST,product_type,2.0,daily,MSCI Mexico Capped IMI
S000029048,Pacific Capital Tax-Free Short Intermediate Securities Fund,FundVantage Trust,product_type,,unknown,Pacific Tax-Free Intermediate Securities
S000029338,Direxion Daily Gold Miners Index Bull 2X Shares,Direxion Shares ETF Trust,underlying_crypto_commod,2.0,daily,Gold Miners Index
S000029348,Direxion Daily Gold Miners Index Bear 2X Shares,Direxion Shares ETF Trust,underlying_crypto_commod,-2.0,daily,Gold Miners Index
S000029400,EQ/AB Short Duration Government Bond Portfolio,EQ ADVISORS TRUST,product_type,,unknown,EQ/AB Duration Government Bond Portfolio
S000029408,Schwab Short-Term U.S. Treasury ETF,SCHWAB STRATEGIC TRUST,product_type,,unknown,Schwab Short-Term U.S. Treasury
S000029542,Ultra Short Term Bond Trust,JOHN HANCOCK VARIABLE INSURANCE TRUST,product_type,-2.0,unknown,Term Bond
S000029776,ProShares UltraShort 3-7 Year Treasury,PROSHARES TRUST,product_type,-2.0,daily,3-7 Year Treasury
S000030008,Vanguard Short-Term Municipal Bond Index,VANGUARD MUNICIPAL BOND FUNDS,product_type,,unknown,Vanguard Short-Term Municipal Bond Index
S000030034,RIVERPARK SHORT TERM HIGH YIELD FUND,RIVERPARK FUNDS TRUST,product_type,,unknown,RIVERPARK TERM HIGH YIELD
S000030090,AdvisorShares Ranger Equity Bear ETF,AdvisorShares Trust,no_leverage_parsed,,unknown,Ranger Equity
S000030169,Victory Ultra Short-Term Bond Fund,VICTORY PORTFOLIOS III,product_type,-2.0,unknown,Victory Short-Term Bond
S000030191,Boston Partners Long/Short Research Fund,"RBB FUND, INC.",product_type,,unknown,Boston Partners Long/Short Research
S000030517,ProShares RAFI Long/Short,PROSHARES TRUST,product_type,,daily,RAFI Long/Short
S000030560,Transwestern Institutional Short Duration Govt Bd Fd,Northern Lights Fund Trust,product_type,,unknown,Transwestern Institutional Duration Govt Bd Fd
S000031047,SIIT ULTRA SHORT DURATION BOND FUND,SEI INSTITUTIONAL INVESTMENTS TRUST,product_type,-2.0,unknown,SIIT DURATION BOND
S000031124,Lazard US Short Duration Fixed Income Portfolio,LAZARD FUNDS INC,product_type,,unknown,Lazard US Duration Fixed Income Portfolio
S000031144,DWS Short-Term Municipal Bond Fund,DEUTSCHE DWS MUNICIPAL TRUST,product_type,,unknown,DWS Short-Term Municipal Bond
S000031147,Lord Abbett Short Duration Tax Free Fund,LORD ABBETT MUNICIPAL INCOME FUND INC,product_type,,unknown,Lord Abbett Duration Tax Free
S000031152,DWS Short Duration Fund,DEUTSCHE DWS INCOME TRUST,product_type,,unknown,DWS Duration
S000031286,Direxion Daily Municipal Bond Taxable Bear 1X Shares,Direxion Shares ETF Trust,product_type,-1.0,daily,Municipal Bond Taxable
S000031374,Columbia Select Short Corporate Income Fund,Columbia Funds Series Trust II,product_type,,unknown,Columbia Select Corporate Income
S000031635,ProShares Ultra High Yield,PROSHARES TRUST,product_type,2.0,daily,High Yield
S000031915,Pioneer Multi-Asset Ultrashort Income Fund,PIONEER SERIES TRUST X,product_type,-2.0,unknown,Pioneer Multi-Asset Income
S000032448,Zeo Short Duration Income Fund,Northern Lights Fund Trust,product_type,,unknown,Zeo Duration Income
S000032449,Columbia Short-Term Cash Fund,Columbia Funds Series Trust II,product_type,,unknown,Columbia Short-Term Cash
S000033627,EQ/Ultra Conservative Strategy Portfolio,EQ ADVISORS TRUST,product_type,2.0,unknown,EQ/Ultra Conservative Strategy Portfolio
S000033713,Virtus Newfleet Short Duration High Income Fund,Virtus Strategy Trust,product_type,,unknown,Virtus Newfleet Duration High Income
S000034192,Putnam Ultra Short Duration Income Fund,PUTNAM FUNDS TRUST,product_type,-2.0,unknown,Putnam Duration Income
S000034516,Direxion Daily Junior Gold Miners Index Bull 2X Shares,Direxion Shares ETF Trust,underlying_crypto_commod,2.0,daily,Junior Gold Miners Index
S000034517,Direxion Daily Junior Gold Miners Index Bear 2X Shares,Direxion Shares ETF Trust,underlying_crypto_commod,-2.0,daily,Junior Gold Miners Index
S000034881,Pacific Funds Short Duration Income,PACIFIC FUNDS SERIES TRUST,product_type,,unknown,Pacific Funds Duration Income
S000034979,AB Short Duration High Yield Portfolio,"AB BOND FUND, INC.",product_type,,unknown,AB Duration High Yield Portfolio
S000035122,Strategic Advisers Short Duration Fund,Fidelity Rutland Square Trust II,product_type,,unknown,Strategic Advisers Duration
S000035412,LoCorr Long/Short Commodities Strategy Fund,LOCORR INVESTMENT TRUST,product_type,,unknown,LoCorr Long/Short Commodities Strategy
S000035446,Neuberger Long Short Fund,NEUBERGER BERMAN ALTERNATIVE FUNDS,product_type,,unknown,Neuberger
S000035596,FlexShares Ultra-Short Income Fund,FLEXSHARES TRUST,product_type,-2.0,unknown,FlexShares Ultra-Short Income
S000036259,Goldman Sachs Short Duration Bond Fund,GOLDMAN SACHS TRUST,product_type,,unknown,Goldman Sachs Duration Bond
S000036411,RIVERPARK LONG/SHORT OPPORTUNITY FUND,RIVERPARK FUNDS TRUST,product_type,,unknown,RIVERPARK LONG/SHORT OPPORTUNITY
S000036414,State Street(R) SPDR Bloomberg Short Term High Yield Bond ETF,SPDR SERIES TRUST,product_type,,unknown,State Street SPDR Bloomberg Term High Yield Bond
S000037042,iShares Short Duration Bond Active ETF,iShares U.S. ETF Trust,product_type,,unknown,Duration Bond Active
S000037048,PIMCO Short-Term Floating NAV Portfolio III,PIMCO FUNDS,product_type,,unknown,PIMCO Short-Term Floating NAV Portfolio III
S000037098,PIMCO Short Asset Investment Fund,PIMCO FUNDS,product_type,,unknown,PIMCO Asset Investment
S000038165,PIA Short Duration Bond Fund,ADVISORS SERIES TRUST,product_type,,unknown,PIA Duration Bond
S000038285,First Trust Short Duration High Income Fund,FIRST TRUST SERIES FUND,product_type,,unknown,First Duration High Income
S000038501,VANGUARD SHORT-TERM INFLATION-PROTECTED SECURITIES INDEX FUND,VANGUARD MALVERN FUNDS,product_type,,unknown,VANGUARD SHORT-TERM INFLATION-PROTECTED SECURITIES INDEX
S000038550,BlackRock Short Obligations Fund,BLACKROCK FUNDS,product_type,,unknown,BlackRock Obligations
S000038590,PGIM Short Duration High Yield Income Fund,"PRUDENTIAL INVESTMENT PORTFOLIOS, INC. 15",product_type,,unknown,PGIM Duration High Yield Income
S000038607,State Street(R) Ultra Short Term Bond ETF,SSGA Active Trust,product_type,-2.0,unknown,State Street Term Bond
S000038608,SPDR SSGA Conservative Ultra Short Term Bond ETF,SSGA Active Trust,product_type,-2.0,unknown,SPDR SSGA Conservative Term Bond
S000038609,SPDR SSGA Aggressive Ultra Short Term Bond ETF,SSGA Active Trust,product_type,-2.0,unknown,SPDR SSGA Aggressive Term Bond
S000038872,Shenkman Capital Short Duration High Income Fund,ADVISORS SERIES TRUST,product_type,,unknown,Shenkman Duration High Income
S000038896,Short Bond Fund,NORTHERN FUNDS,product_type,,unknown,Bond
S000038973,VanEck Short High Yield Muni ETF,VanEck ETF Trust,product_type,,unknown,VanEck High Yield Muni
S000039047,Sterling Capital Ultra Short Bond Fund,STERLING CAPITAL FUNDS,product_type,-2.0,unknown,Sterling Bond
S000039055,T. Rowe Price Ultra Short-Term Bond Fund,"T. Rowe Price Short-Term Bond Fund, Inc.",product_type,-2.0,unknown,T. Rowe Price Short-Term Bond
S000039195,AB Select US Long/Short Portfolio,"AB CAP FUND, INC.",product_type,,unknown,AB Select US Long/Short Portfolio
S000039301,NYLI MacKay Short Duration High Income Fund,NEW YORK LIFE INVESTMENTS FUNDS TRUST,product_type,,unknown,NYLI MacKay Duration High Income
S000039332,Persimmon Long/Short Fund,NORTHERN LIGHTS FUND TRUST III,product_type,,unknown,Persimmon Long/Short
