series_id,series_name,all_names,trust,cik,ticker,all_tickers,first_year,last_year,leverage_parsed,leverage_note,reset,underlying,underlying_note,category,active_2026,has_ticker
S000100307,Defiance Daily Target 3X Long JOBY ETF,Defiance Daily Target 3X Long JOBY ETF,ETF Series Solutions,0001540305,,,2026,2026,3.0,number,daily,JOBY,ticker token,single_stock,True,False
S000081139,GraniteShares 2x Short JPM Daily ETF,GraniteShares 1.5x Short JPM Daily ETF | GraniteShares 2x Short JPM Daily ETF,GraniteShares ETF Trust,0001689873,JMS,JPMS | JMS,2023,2026,-2.0,number,daily,JPM,ticker token,single_stock,True,True
S000081154,GraniteShares 1x Short JPM Daily ETF,GraniteShares 1x Short JPM Daily ETF,GraniteShares ETF Trust,0001689873,JMI,JMI,2023,2026,-1.0,number,daily,JPM,ticker token,single_stock,True,True
S000081162,GraniteShares 2x Long JPM Daily ETF,GraniteShares 1.5x Long JPM Daily ETF | GraniteShares 2x Long JPM Daily ETF,GraniteShares ETF Trust,0001689873,JPL,JPML | JPL,2023,2026,2.0,number,daily,JPM,ticker token,single_stock,True,True
S000091055,Defiance Daily Target 2X Long JPM ETF,Defiance Daily Target 2X Long JPM ETF,Tidal Trust II,0001924868,JPX,JPMX | JPX,2025,2026,2.0,number,daily,JPM,ticker token,single_stock,True,True
S000099441,Defiance Daily Target 2x Long KEEL ETF,Defiance Daily Target 2x Long KEEL ETF,Tidal Trust II,0001924868,KEEX,KEEX,2026,2026,2.0,number,daily,KEEL,ticker token,single_stock,True,True
S000107010,Tradr 2X Long KEEL Daily ETF,Tradr 2X Long KEEL Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,KEEL,ticker token,single_stock,True,False
S000107421,Leverage Shares 2X Long KEEL Daily ETF,Leverage Shares 2X Long KEEL Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,KEEL,ticker token,single_stock,True,False
S000104897,Corgi KEYS 2x Daily ETF,Corgi KEYS 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,KEYS,ticker token,single_stock,True,False
S000105555,Leverage Shares 2X Long KEYS Daily ETF,Leverage Shares 2X Long KEYS Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,KEYS,ticker token,single_stock,True,False
S000097186,Defiance Daily Target 2X Long KLAC ETF,Defiance Daily Target 2X Long KLAC ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,KLAC,ticker token,single_stock,True,False
S000097913,Leverage Shares 2X Long KLAC Daily ETF,Leverage Shares 2X Long KLAC Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,KLAC,ticker token,single_stock,True,False
S000097126,ProShares Ultra KLAR,ProShares Ultra KLAR,PROSHARES TRUST,0001174610,,,2026,2026,2.0,proshares ultra,daily,KLAR,ticker token,single_stock,True,False
S000097196,T-REX 2X LONG KLAR DAILY TARGET ETF,T-REX 2X LONG KLAR DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,KLAR,ticker token,single_stock,True,False
S000097914,Leverage Shares 2X Long KMX Daily ETF,Leverage Shares 2X Long KMX Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,KMX,ticker token,single_stock,True,False
S000092889,Direxion Daily KO Bear 1X ETF,Direxion Daily KO Bear 1X Shares | Direxion Daily KO Bear 1X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,-1.0,number,daily,KO,ticker token,single_stock,True,False
S000092888,Direxion Daily KO Bull 2X ETF,Direxion Daily KO Bull 2X Shares | Direxion Daily KO Bull 2X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,2.0,number,daily,KO,ticker token,single_stock,True,False
S000094369,GraniteShares 2x Long KO Daily ETF,GraniteShares 2x Long KO Daily ETF,GraniteShares ETF Trust,0001689873,,,2025,2026,2.0,number,daily,KO,ticker token,single_stock,True,False
S000104014,Defiance Daily Target 2X Long KOPN ETF,Defiance Daily Target 2X Long KOPN ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,KOPN,ticker token,single_stock,True,False
S000107422,Leverage Shares 2X Long KOPN Daily ETF,Leverage Shares 2X Long KOPN Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,KOPN,ticker token,single_stock,True,False
S000105970,Defiance Daily Target 2X Long KRMN ETF,Defiance Daily Target 2X Long KRMN ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,KRMN,ticker token,single_stock,True,False
S000097427,T-REX 2X LONG KSS DAILY TARGET ETF,T-REX 2X LONG KSS DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,KSS,ticker token,single_stock,True,False
S000093878,T-REX 2X LONG KTOS DAILY TARGET ETF,T-REX 2X LONG KTOS DAILY TARGET ETF,ETF Opportunities Trust,0001771146,KTUP,KTUP,2025,2026,2.0,number,daily,KTOS,ticker token,single_stock,True,True
S000095545,Defiance Daily Target 2X Long KTOS ETF,Defiance Daily Target 2X Long KTOS ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,KTOS,ticker token,single_stock,True,False
S000104254,Leverage Shares 2X Long KTOS Daily ETF,Leverage Shares 2X Long KTOS Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,KTOS,ticker token,single_stock,True,False
S000103272,Defiance Daily Target 2X Long KULR ETF,Defiance Daily Target 2X Long KULR ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,KULR,ticker token,single_stock,True,False
S000097915,Leverage Shares 2X Long LAC Daily ETF,Leverage Shares 2X Long LAC Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,LAC,ticker token,single_stock,True,False
S000100335,T-REX 2X LONG LAC DAILY TARGET ETF,T-REX 2X LONG LAC DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,LAC,ticker token,single_stock,True,False
S000100577,Tradr 2X Long LAC Daily ETF,Tradr 2X Long LAC Daily ETF,Investment Managers Series Trust II,0001587982,LACX,LACX,2026,2026,2.0,number,daily,LAC,ticker token,single_stock,True,True
S000100324,T-REX 2X LONG LAES DAILY TARGET ETF,T-REX 2X LONG LAES DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,LAES,ticker token,single_stock,True,False
S000100545,Leverage Shares 2X Long LAES Daily ETF,Leverage Shares 2X Long LAES Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,LAES,ticker token,single_stock,True,False
S000104885,Corgi LASR 2x Daily ETF,Corgi LASR 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,LASR,ticker token,single_stock,True,False
S000105764,Tradr 2X Long LASR Daily ETF,Tradr 2X Long LASR Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,LASR,ticker token,single_stock,True,False
S000081140,GraniteShares 2x Short LCID Daily ETF,GraniteShares 1.5x Short LCID Daily ETF | GraniteShares 2x Short LCID Daily ETF,GraniteShares ETF Trust,0001689873,LDD,LCDD | LDD,2023,2026,-2.0,number,daily,LCID,ticker token,single_stock,True,True
S000100815,Tradr 2X Short LCID Daily ETF,Tradr 2X Short LCID Daily ETF,Investment Managers Series Trust II,0001587982,LCIZ,LCIZ,2026,2026,-2.0,number,daily,LCID,ticker token,single_stock,True,True
S000081155,GraniteShares 1x Short LCID Daily ETF,GraniteShares 1x Short LCID Daily ETF,GraniteShares ETF Trust,0001689873,LCI,LCI,2023,2026,-1.0,number,daily,LCID,ticker token,single_stock,True,True
S000092891,Direxion Daily LCID Bear 1X ETF,Direxion Daily LCID Bear 1X Shares | Direxion Daily LCID Bear 1X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,-1.0,number,daily,LCID,ticker token,single_stock,True,False
S000081163,GraniteShares 2x Long LCID Daily ETF,GraniteShares 1.5x Long LCID Daily ETF | GraniteShares 2x Long LCID Daily ETF,GraniteShares ETF Trust,0001689873,LCDL,LCDL,2023,2026,2.0,number,daily,LCID,ticker token,single_stock,True,True
S000092890,Direxion Daily LCID Bull 2X ETF,Direxion Daily LCID Bull 2X Shares | Direxion Daily LCID Bull 2X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,2.0,number,daily,LCID,ticker token,single_stock,True,False
S000100917,Tradr 2X Long LEU Daily ETF,Tradr 2X Long LEU Daily ETF,Investment Managers Series Trust II,0001587982,LEUX,LEUX,2026,2026,2.0,number,daily,LEU,ticker token,single_stock,True,True
S000103147,Defiance Daily Target 2X Long LEU ETF,Defiance Daily Target 2X Long LEU ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,LEU,ticker token,single_stock,True,False
S000104255,Leverage Shares 2X Long LEU Daily ETF,Leverage Shares 2X Long LEU Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,LEU,ticker token,single_stock,True,False
S000105765,Tradr 2X Long LHX Daily ETF,Tradr 2X Long LHX Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,LHX,ticker token,single_stock,True,False
S000100546,Leverage Shares 2X Long LI Daily ETF,Leverage Shares 2X Long LI Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,LI,ticker token,single_stock,True,False
S000091727,T-REX 2X Long LINK Daily Target ETF,Tuttle Capital 2X Long Chainlink Daily Target ETF | T-REX 2X Long LINK Daily Target ETF,ETF Opportunities Trust,0001771146,,,2025,2026,2.0,number,daily,LINK,ticker token,single_stock,True,False
S000103008,Tradr 2X Short LITE Daily ETF,Tradr 2X Short LITE Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,-2.0,number,daily,LITE,ticker token,single_stock,True,False
S000105175,GraniteShares 2x Short LITE Daily ETF,GraniteShares 2x Short LITE Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-2.0,number,daily,LITE,ticker token,single_stock,True,False
S000100918,Tradr 2X Long LITE Daily ETF,Tradr 2X Long LITE Daily ETF,Investment Managers Series Trust II,0001587982,LITX,LITX,2026,2026,2.0,number,daily,LITE,ticker token,single_stock,True,True
S000101635,T-REX 2X LONG LITE DAILY TARGET ETF,T-REX 2X LONG LITE DAILY TARGET ETF,ETF Opportunities Trust,0001771146,LITU,LITU,2026,2026,2.0,number,daily,LITE,ticker token,single_stock,True,True
S000104846,Corgi LITE 2x Daily ETF,Corgi LITE 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,LITE,ticker token,single_stock,True,False
S000105150,GraniteShares 2x Long LITE Daily ETF,GraniteShares 2x Long LITE Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,2.0,number,daily,LITE,ticker token,single_stock,True,False
S000107423,Leverage Shares 2X Long LITE Daily ETF,Leverage Shares 2X Long LITE Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,LITE,ticker token,single_stock,True,False
S000103698,T-REX 3X LONG LITE DAILY TARGET ETF,T-REX 3X LONG LITE DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,LITE,ticker token,single_stock,True,False
S000104582,Leverage Shares 3X Long LITE Daily ETF,Leverage Shares 3X Long LITE Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,3.0,number,daily,LITE,ticker token,single_stock,True,False
S000104695,Leverage Shares 4x Long LITE Daily ETF,Leverage Shares 4x Long LITE Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,4.0,number,daily,LITE,ticker token,single_stock,True,False
S000097429,T-REX 2X LONG LITS DAILY TARGET ETF,T-REX 2X LONG LITS DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,LITS,ticker token,single_stock,True,False
S000088303,GraniteShares 2x Short LLY Daily ETF,GraniteShares 2x Short LLY Daily ETF,GraniteShares ETF Trust,0001689873,LY,LY,2025,2026,-2.0,number,daily,LLY,ticker token,single_stock,True,True
S000091501,Defiance Daily Target 2X Short LLY ETF,Defiance Daily Target 2X Short LLY ETF,Tidal Trust II,0001924868,,,2025,2026,-2.0,number,daily,LLY,ticker token,single_stock,True,False
S000088049,Direxion Daily LLY Bear 1X ETF,Direxion Daily LLY Bear 1X Shares | Direxion Daily LLY Bear 1X ETF,Direxion Shares ETF Trust,0001424958,ELIS,ELIS,2025,2026,-1.0,number,daily,LLY,ticker token,single_stock,True,True
S000085136,Defiance Daily Target 2X Long LLY ETF,Defiance Daily Target 2X Long LLY ETF,Tidal Trust II,0001924868,LLYX,LLYX,2024,2026,2.0,number,daily,LLY,ticker token,single_stock,True,True
S000088065,Direxion Daily LLY Bull 2X ETF,Direxion Daily LLY Bull 2X Shares | Direxion Daily LLY Bull 2X ETF,Direxion Shares ETF Trust,0001424958,ELIL,ELIL,2025,2026,2.0,number,daily,LLY,ticker token,single_stock,True,True
S000088288,GraniteShares 2x Long LLY Daily ETF,GraniteShares 2x Long LLY Daily ETF,GraniteShares ETF Trust,0001689873,LLL,LLL,2025,2026,2.0,number,daily,LLY,ticker token,single_stock,True,True
S000091221,Leverage Shares 2X Long LLY Daily ETF,Leverage Shares 2X Long LLY Daily ETF,Themes ETF Trust,0001976322,,,2025,2026,2.0,number,daily,LLY,ticker token,single_stock,True,False
S000098812,T-REX 3X Long LLY Daily Target ETF,T-REX 3X Long LLY Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,LLY,ticker token,single_stock,True,False
S000099250,Tradr 3X Long LLY Daily ETF,Tradr 3X Long LLY Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,3.0,number,daily,LLY,ticker token,single_stock,True,False
S000095477,T-REX 2X LONG LMND DAILY TARGET ETF,T-REX 2X LONG LMND DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,LMND,ticker token,single_stock,True,False
S000095546,Defiance Daily Target 2X Long LMND ETF,Defiance Daily Target 2X Long LMND ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,LMND,ticker token,single_stock,True,False
S000090381,Direxion Daily LMT Bear 1X ETF,Direxion Daily LMT Bear 1X Shares | Direxion Daily LMT Bear 1X ETF,Direxion Shares ETF Trust,0001424958,LMTS,LMTS,2025,2026,-1.0,number,daily,LMT,ticker token,single_stock,True,True
S000090380,Direxion Daily LMT Bull 2X ETF,Direxion Daily LMT Bull 2X Shares | Direxion Daily LMT Bull 2X ETF,Direxion Shares ETF Trust,0001424958,LMTL,LMTL,2025,2026,2.0,number,daily,LMT,ticker token,single_stock,True,True
S000091222,Leverage Shares 2X Long LMT Daily ETF,Leverage Shares 2X Long LMT Daily ETF,Themes ETF Trust,0001976322,,,2025,2026,2.0,number,daily,LMT,ticker token,single_stock,True,False
S000105766,Tradr 2X Long LNG Daily ETF,Tradr 2X Long LNG Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,LNG,ticker token,single_stock,True,False
S000107347,Direxion Daily LRCX Bear 2X ETF,Direxion Daily LRCX Bear 2X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,-2.0,number,daily,LRCX,ticker token,single_stock,True,False
S000093739,Tradr 2X Long LRCX Daily ETF,Tradr 2X Long LRCX Daily ETF,Investment Managers Series Trust II,0001587982,LRCU,LRCU,2025,2026,2.0,number,daily,LRCX,ticker token,single_stock,True,True
S000097916,Leverage Shares 2X Long LRCX Daily ETF,Leverage Shares 2X Long LRCX Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,LRCX,ticker token,single_stock,True,False
S000104878,Corgi LRCX 2x Daily ETF,Corgi LRCX 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,LRCX,ticker token,single_stock,True,False
S000107354,Direxion Daily LRCX Bull 2X ETF,Direxion Daily LRCX Bull 2X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,2.0,number,daily,LRCX,ticker token,single_stock,True,False
S000104880,Corgi LRN 2x Daily ETF,Corgi LRN 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,LRN,ticker token,single_stock,True,False
S000105767,Tradr 2X Long LSCC Daily ETF,Tradr 2X Long LSCC Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,LSCC,ticker token,single_stock,True,False
S000091728,T-REX 2X Long LTC Daily Target ETF,Tuttle Capital 2X Long Litecoin Daily Target ETF | T-REX 2X Long LTC Daily Target ETF,ETF Opportunities Trust,0001771146,,,2025,2026,2.0,number,daily,LTC,ticker token,single_stock,True,False
S000104015,Defiance Daily Target 2X Long LTRX ETF,Defiance Daily Target 2X Long LTRX ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,LTRX,ticker token,single_stock,True,False
S000096189,Leverage Shares 2X Long LULU Daily ETF,Leverage Shares 2X Long LULU Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,LULU,ticker token,single_stock,True,False
S000098986,Leverage Shares 3X Long LULU Daily ETF,Leverage Shares 3X Long LULU Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,3.0,number,daily,LULU,ticker token,single_stock,True,False
S000102154,Defiance Daily Target 2X Long LUMN ETF,Defiance Daily Target 2X Long LUMN ETF,Tidal Trust II,0001924868,LUML,LUML,2026,2026,2.0,number,daily,LUMN,ticker token,single_stock,True,True
S000099445,Defiance Daily Target 2X Long LUNR ETF,Defiance Daily Target 2X Long LUNR ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,LUNR,ticker token,single_stock,True,False
S000094243,Direxion Daily LUV Bear 1X ETF,Direxion Daily LUV Bear 1X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,-1.0,number,daily,LUV,ticker token,single_stock,True,False
S000094244,Direxion Daily LUV Bull 2X ETF,Direxion Daily LUV Bull 2X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,2.0,number,daily,LUV,ticker token,single_stock,True,False
S000106092,Defiance Daily Target 2X Long LWLG ETF,Defiance Daily Target 2X Long LWLG ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,LWLG,ticker token,single_stock,True,False
S000106588,T-REX 2X LONG LWLG DAILY TARGET ETF,T-REX 2X LONG LWLG DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,LWLG,ticker token,single_stock,True,False
S000106990,Tradr 2X Long LWLG Daily ETF,Tradr 2X Long LWLG Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,LWLG,ticker token,single_stock,True,False
S000095055,Tradr 2X Long LYFT Daily ETF,Tradr 2X Long LYFT Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,LYFT,ticker token,single_stock,True,False
S000097917,Leverage Shares 2X Long LYFT Daily ETF,Leverage Shares 2X Long LYFT Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,LYFT,ticker token,single_stock,True,False
S000106848,GraniteShares 2x Long MAIR Daily ETF,GraniteShares 2x Long MAIR Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,2.0,number,daily,MAIR,ticker token,single_stock,True,False
S000099532,GraniteShares 3x Short MARA Daily ETF,GraniteShares 3x Short MARA Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,MARA,ticker token,single_stock,True,False
S000087447,T-REX 2X INVERSE MARA DAILY TARGET ETF,T-REX 2X INVERSE MARA DAILY TARGET ETF,ETF Opportunities Trust,0001771146,MARD,MARD,2025,2026,-2.0,number,daily,MARA,ticker token,single_stock,True,True
S000087808,Proshares UltraShort MARA ETF,Proshares UltraShort MARA ETF,PROSHARES TRUST,0001174610,,,2025,2025,-2.0,proshares ultra,daily,MARA,ticker token,single_stock,False,False
S000103009,Tradr 2X Short MARA Daily ETF,Tradr 2X Short MARA Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,-2.0,number,daily,MARA,ticker token,single_stock,True,False
S000092894,Direxion Daily MARA Bear 1X ETF,Direxion Daily MARA 1X Bear Shares | Direxion Daily MARA Bear 1X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,-1.0,number,daily,MARA,ticker token,single_stock,True,False
S000087471,T-REX 2X LONG MARA DAILY TARGET ETF,T-REX 2X LONG MARA DAILY TARGET ETF,ETF Opportunities Trust,0001771146,MARU,MARU,2025,2026,2.0,number,daily,MARA,ticker token,single_stock,True,True
S000087806,Proshares Ultra MARA ETF,Proshares Ultra MARA ETF,PROSHARES TRUST,0001174610,,,2025,2025,2.0,proshares ultra,daily,MARA,ticker token,single_stock,False,False
S000090912,GraniteShares 2x Long MARA Daily ETF,GraniteShares 2x Long MARA Daily ETF,GraniteShares ETF Trust,0001689873,MRAL,MRAL,2025,2026,2.0,number,daily,MARA,ticker token,single_stock,True,True
S000092893,Direxion Daily MARA Bull 2X ETF,Direxion Daily MARA Bull 2X Shares | Direxion Daily MARA Bull 2X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,2.0,number,daily,MARA,ticker token,single_stock,True,False
